StudentID,PreferredCenter,AssignedCenterDay0,AssignedCenterDay1,PenaltyDay0,PenaltyDay1
1145,L,L,L,0,0
1146,J,C,J,6,0
1147,A,B,D,2,5
1148,A,A,A,0,0
1149,B,B,A,1,1
1150,J,B,B,5,5
1151,E,C,C,5,5
1152,C,G,G,5,5
1153,I,I,I,0,0
1154,D,D,A,1,5
1155,L,A,B,6,5
1156,I,I,I,0,0
1157,H,A,A,5,5
1158,B,B,B,0,0
1159,E,E,B,1,5
1160,K,C,K,6,0
1161,B,A,A,1,1
1162,A,C,C,5,5
1163,A,B,B,1,1
1164,D,C,C,1,1
1165,H,H,H,0,0
1166,K,K,K,0,0
1167,J,J,J,0,0
1168,E,I,I,5,5
1169,F,F,F,0,0
1170,G,G,G,0,0
1171,H,H,H,0,0
1172,C,C,A,1,5
1173,E,E,E,0,0
1174,J,B,C,6,5
1175,F,F,A,1,5
1176,I,I,I,0,0
1177,G,G,D,1,5
1178,I,A,D,6,5
1179,G,A,A,5,5
1180,K,K,K,0,0
1181,H,A,H,6,0
1182,G,G,B,1,5
1183,K,B,B,5,5
1184,G,G,A,1,5
1185,K,K,D,1,5
1186,C,A,A,5,5
1187,F,A,F,6,0
1188,H,A,G,6,1
1189,K,A,A,5,5
1190,F,F,F,0,0
1191,K,A,A,5,5
1192,C,B,A,2,5
1193,D,D,D,0,0
1194,K,K,K,0,0
1195,H,H,H,0,0
1196,A,C,A,6,0
1197,L,L,A,1,5
1198,F,F,F,0,0
1199,E,A,B,6,5
1200,K,A,A,5,5
1201,J,A,K,6,1
1202,K,K,G,1,5
1203,E,B,E,6,0
1204,J,B,B,5,5
1205,F,F,A,1,5
1206,D,D,D,0,0
1207,D,D,B,1,5
1208,F,A,A,5,5
1209,C,D,D,1,1
1210,B,A,A,1,1
1211,A,D,A,6,0
1212,I,B,B,5,5
1213,L,D,C,6,5
1214,G,G,B,1,5
1215,L,L,L,0,0
1216,K,K,K,0,0
1217,F,A,A,5,5
1218,L,L,D,1,5
1219,A,B,D,2,5
1220,L,L,A,1,5
1221,A,A,C,1,5
1222,G,A,C,6,5
1223,I,I,B,1,5
1224,B,B,E,1,5
1225,H,H,H,0,0
1226,B,C,C,1,1
1227,C,B,B,1,1
1228,B,D,B,6,0
1229,A,C,A,6,0
1230,D,G,G,5,5
1231,B,B,B,0,0
1232,A,A,A,0,0
1233,L,L,L,0,0
1234,G,A,A,5,5
1235,L,A,L,6,0
1236,F,B,B,5,5
1237,J,J,A,1,5
1238,L,L,L,0,0
1239,I,A,A,5,5
1240,F,F,A,1,5
1241,E,E,E,0,0
1242,B,B,A,1,1
1243,C,A,C,6,0
1244,F,F,C,1,5
1245,D,A,B,6,5
1246,I,I,A,1,5
1247,K,K,A,1,5
1248,J,J,B,1,5
1249,A,C,C,5,5
1250,E,E,E,0,0
1251,D,B,A,6,5
1252,F,F,F,0,0
1253,L,L,A,1,5
1254,J,C,J,6,0
1255,J,A,J,6,0
1256,L,L,A,1,5
1257,C,A,A,5,5
1258,B,H,H,5,5
1259,D,B,D,6,0
1260,F,E,B,2,5
1261,H,H,A,1,5
1262,K,C,K,6,0
1263,L,L,L,0,0
1264,L,L,A,1,5
1265,F,F,A,1,5
1266,B,D,C,6,1
1267,J,J,A,1,5
1268,K,K,C,1,5
1269,L,L,L,0,0
1270,F,D,D,5,5
1271,F,A,F,6,0
1272,L,A,K,6,1
1273,J,J,J,0,0
1274,L,B,B,5,5
1275,G,G,A,1,5
1276,J,A,A,5,5
1277,E,E,E,0,0
1278,K,K,K,0,0
1279,E,F,F,1,1
1280,J,K,A,2,5
1281,K,K,A,1,5
1282,I,B,B,5,5
1283,G,B,G,6,0
1284,D,D,D,0,0
1285,F,F,F,0,0
1286,L,A,B,6,5
1287,E,E,A,1,5
1288,C,C,C,0,0
1289,F,F,A,1,5
1290,I,I,I,0,0
1291,I,I,A,1,5
1292,J,J,J,0,0
1293,F,F,G,1,1
1294,D,A,A,5,5
1295,F,A,F,6,0
1296,C,A,C,6,0
1297,I,I,I,0,0
1298,G,C,B,6,5
1299,J,J,A,1,5
1300,D,G,G,5,5
1301,J,J,J,0,0
1302,F,C,F,6,0
1303,C,C,A,1,5
1304,F,F,F,0,0
1305,D,A,A,5,5
1306,I,C,C,5,5
1307,D,H,A,6,5
1308,C,C,C,0,0
1309,K,K,C,1,5
1310,E,E,A,1,5
1311,C,C,C,0,0
1312,I,I,A,1,5
1313,D,C,A,2,5
1314,A,C,C,5,5
1315,E,E,A,1,5
1316,K,A,K,6,0
1317,H,A,A,5,5
1318,E,E,E,0,0
1319,G,G,B,1,5
1320,I,I,B,1,5
1321,E,A,E,6,0
1322,J,J,J,0,0
1323,J,A,J,6,0
1324,K,K,K,0,0
1325,K,K,K,0,0
1326,H,L,L,5,5
1327,K,K,A,1,5
1328,A,C,C,5,5
1329,I,I,I,0,0
1330,F,B,E,6,1
1331,H,H,A,1,5
1332,E,E,E,0,0
1333,H,H,H,0,0
1334,C,J,C,6,0
1335,L,L,A,1,5
1336,G,D,D,5,5
1337,J,B,E,6,5
1338,H,B,B,5,5
1339,H,A,B,6,5
1340,D,A,D,6,0
1341,G,A,A,5,5
1342,B,B,D,1,5
1343,F,F,C,1,5
1344,L,A,L,6,0
1345,D,B,D,6,0
1346,E,E,E,0,0
1347,B,A,A,1,1
1348,A,L,A,6,0
1349,A,A,A,0,0
1350,E,A,B,6,5
1351,F,C,C,5,5
1352,K,J,B,2,5
1353,D,B,B,5,5
1354,L,B,B,5,5
1355,H,H,H,0,0
1356,A,A,C,1,5
1357,E,E,A,1,5
1358,B,A,D,2,5
1359,E,E,A,1,5
1360,F,A,A,5,5
1361,J,G,G,5,5
1362,H,H,I,1,1
1363,H,H,B,1,5
1364,J,J,J,0,0
1365,A,A,B,1,1
1366,G,B,B,5,5
1367,F,B,B,5,5
1368,H,B,B,5,5
1369,F,A,C,6,5
1370,E,E,A,1,5
1371,E,C,C,5,5
1372,C,E,E,5,5
1373,L,I,L,6,0
1374,F,B,B,5,5
1375,I,B,A,6,5
1376,F,F,B,1,5
1377,E,B,B,5,5
1378,K,K,K,0,0
1379,F,F,F,0,0
1380,C,B,E,2,5
1381,C,A,C,6,0
1382,I,I,I,0,0
1383,E,E,E,0,0
1384,F,A,F,6,0
1385,E,E,E,0,0
1386,L,E,A,6,5
1387,B,B,B,0,0
1388,A,A,A,0,0
1389,G,G,C,1,5
1390,B,A,B,2,0
1391,D,B,B,5,5
1392,D,D,C,1,1
1393,J,J,J,0,0
1394,G,B,B,5,5
1395,G,G,B,1,5
1396,D,D,E,1,1
1397,L,D,A,6,5
1398,I,I,I,0,0
1399,J,B,A,6,5
1400,J,A,J,6,0
1401,K,A,B,6,5
1402,K,A,C,6,5
1403,F,F,A,1,5
1404,J,J,B,1,5
1405,C,C,A,1,5
1406,B,A,A,1,1
1407,D,D,D,0,0
1408,G,G,B,1,5
1409,I,A,A,5,5
1410,B,B,A,1,1
1411,J,B,B,5,5
1412,I,I,A,1,5
1413,D,E,D,2,0
1414,K,K,A,1,5
1415,G,B,B,5,5
1416,H,A,B,6,5
1417,L,L,L,0,0
1418,L,L,A,1,5
1419,A,B,A,2,0
1420,C,C,F,1,5
1421,D,G,D,6,0
1422,G,F,F,1,1
1423,K,K,C,1,5
1424,L,A,L,6,0
1425,G,G,A,1,5
1426,B,B,B,0,0
1427,L,D,L,6,0
1428,G,G,B,1,5
1429,G,B,G,6,0
1430,I,B,B,5,5
1431,K,K,B,1,5
1432,K,A,A,5,5
1433,L,B,A,6,5
1434,H,B,H,6,0
1435,C,C,E,1,5
1436,J,J,J,0,0
1437,D,D,A,1,5
1438,H,A,A,5,5
1439,E,E,E,0,0
1440,D,A,D,6,0
1441,E,E,E,0,0
1442,G,G,G,0,0
1443,K,K,K,0,0
1444,B,B,B,0,0
1445,G,G,G,0,0
1446,J,J,B,1,5
1447,G,G,C,1,5
1448,K,C,C,5,5
1449,F,A,A,5,5
1450,F,A,B,6,5
1451,L,L,K,1,1
1452,C,J,J,5,5
1453,E,E,E,0,0
1454,C,A,C,6,0
1455,J,J,J,0,0
1456,J,J,J,0,0
1457,K,K,K,0,0
1458,H,H,A,1,5
1459,A,A,A,0,0
1460,J,E,E,5,5
1461,H,A,H,6,0
1462,D,D,B,1,5
1463,B,E,E,5,5
1464,D,B,D,6,0
1465,A,C,A,6,0
1466,L,L,L,0,0
1467,A,A,D,1,5
1468,F,B,F,6,0
1469,D,A,D,6,0
1470,G,G,G,0,0
1471,K,B,J,6,1
1472,F,A,A,5,5
1473,G,G,G,0,0
1474,I,D,C,6,5
1475,D,D,A,1,5
1476,K,A,A,5,5
1477,A,A,A,0,0
1478,K,A,A,5,5
1479,L,H,A,6,5
1480,C,B,B,1,1
1481,D,B,B,5,5
1482,H,H,H,0,0
1483,G,C,C,5,5
1484,I,A,H,6,1
1485,B,B,A,1,1
1486,L,L,L,0,0
1487,F,F,B,1,5
1488,G,G,C,1,5
1489,C,B,A,2,5
1490,E,J,E,6,0
1491,C,C,B,1,1
1492,G,B,B,5,5
1493,G,G,B,1,5
1494,D,D,D,0,0
1495,B,B,A,1,1
1496,K,K,K,0,0
1497,B,C,C,1,1
1498,F,F,F,0,0
1499,J,B,J,6,0
1500,H,A,A,5,5
1501,D,D,A,1,5
1502,D,A,D,6,0
1503,A,B,F,2,5
1504,F,A,A,5,5
1505,J,J,I,1,1
1506,C,C,C,0,0
1507,K,K,K,0,0
1508,B,B,B,0,0
1509,K,K,K,0,0
1510,E,B,B,5,5
1511,K,A,A,5,5
1512,F,F,B,1,5
1513,C,C,A,1,5
1514,H,D,D,5,5
1515,F,F,F,0,0
1516,I,I,A,1,5
1517,C,C,B,1,1
1518,D,D,D,0,0
1519,J,B,D,6,5
1520,J,J,A,1,5
1521,K,K,J,1,1
1522,I,B,B,5,5
1523,G,G,A,1,5
1524,F,A,B,6,5
1525,F,B,B,5,5
1526,A,A,B,1,1
1527,I,I,I,0,0
1528,F,A,A,5,5
1529,I,I,D,1,5
1530,D,D,D,0,0
1531,J,J,A,1,5
1532,C,B,C,2,0
1533,L,L,K,1,1
1534,A,A,E,1,5
1535,C,C,C,0,0
1536,D,D,D,0,0
1537,F,F,A,1,5
1538,E,A,E,6,0
1539,K,A,A,5,5
1540,G,G,A,1,5
1541,A,C,C,5,5
1542,A,A,A,0,0
1543,F,F,C,1,5
1544,B,B,B,0,0
1545,F,B,B,5,5
1546,H,H,A,1,5
1547,J,A,C,6,5
1548,H,H,H,0,0
1549,L,L,L,0,0
1550,H,H,A,1,5
1551,C,B,B,1,1
1552,F,F,F,0,0
1553,B,B,A,1,1
1554,F,F,F,0,0
1555,K,K,K,0,0
1556,E,C,E,6,0
1557,B,A,A,1,1
1558,J,B,B,5,5
1559,A,A,B,1,1
1560,A,B,B,1,1
1561,G,G,G,0,0
1562,E,D,D,1,1
1563,C,C,D,1,1
1564,F,A,B,6,5
1565,A,A,D,1,5
1566,K,F,F,5,5
1567,C,E,C,6,0
1568,A,A,A,0,0
1569,E,B,B,5,5
1570,B,B,A,1,1
1571,G,G,G,0,0
1572,C,C,C,0,0
1573,E,B,B,5,5
1574,J,J,J,0,0
1575,L,A,L,6,0
1576,H,C,H,6,0
1577,K,K,K,0,0
1578,H,H,H,0,0
1579,A,D,G,6,5
1580,E,A,A,5,5
1581,F,B,B,5,5
1582,L,B,A,6,5
1583,H,A,A,5,5
1584,H,C,H,6,0
1585,B,B,B,0,0
1586,F,D,C,6,5
1587,K,K,K,0,0
1588,D,D,F,1,5
1589,B,B,B,0,0
1590,E,A,E,6,0
1591,K,B,A,6,5
1592,D,B,D,6,0
1593,A,A,B,1,1
1594,C,A,A,5,5
1595,A,B,A,2,0
1596,C,C,A,1,5
1597,L,L,C,1,5
1598,G,G,G,0,0
1599,I,I,I,0,0
1600,I,A,I,6,0
1601,L,A,L,6,0
1602,D,D,D,0,0
1603,B,A,C,2,1
1604,L,L,L,0,0
1605,C,D,E,2,5
1606,H,B,B,5,5
1607,J,A,J,6,0
1608,B,A,A,1,1
1609,B,A,A,1,1
1610,I,I,C,1,5
1611,G,G,G,0,0
1612,G,G,A,1,5
1613,G,F,G,2,0
1614,C,C,C,0,0
1615,J,A,J,6,0
1616,L,C,F,6,5
1617,H,H,H,0,0
1618,G,G,G,0,0
1619,H,H,H,0,0
1620,E,E,E,0,0
1621,L,A,B,6,5
1622,D,D,D,0,0
1623,C,A,B,6,1
1624,J,J,J,0,0
1625,I,I,D,1,5
1626,B,B,B,0,0
1627,I,I,H,1,1
1628,L,L,L,0,0
1629,E,B,E,6,0
1630,K,K,A,1,5
1631,E,E,E,0,0
1632,F,F,A,1,5
1633,G,G,C,1,5
1634,G,A,A,5,5
1635,L,L,L,0,0
1636,H,B,B,5,5
1637,C,C,K,1,5
1638,B,J,J,5,5
1639,G,A,G,6,0
1640,L,A,A,5,5
1641,I,B,B,5,5
1642,J,A,C,6,5
1643,B,B,B,0,0
1644,F,F,C,1,5
1645,A,B,B,1,1
1646,G,G,B,1,5
1647,K,K,K,0,0
1648,C,C,C,0,0
1649,B,B,B,0,0
1650,A,B,B,1,1
1651,I,I,I,0,0
1652,G,G,E,1,5
1653,F,B,A,6,5
1654,E,C,A,6,5
1655,K,C,C,5,5
1656,F,B,F,6,0
1657,B,D,D,5,5
1658,F,F,F,0,0
1659,K,K,D,1,5
1660,G,G,C,1,5
1661,H,A,H,6,0
1662,E,E,A,1,5
1663,I,I,C,1,5
1664,E,A,E,6,0
1665,K,K,A,1,5
1666,K,K,K,0,0
1667,A,A,A,0,0
1668,G,A,G,6,0
1669,C,C,C,0,0
1670,K,K,B,1,5
1671,J,J,B,1,5
1672,I,I,I,0,0
1673,A,B,B,1,1
1674,I,E,E,5,5
1675,F,B,G,6,1
1676,B,A,A,1,1
1677,L,L,A,1,5
1678,L,L,B,1,5
1679,L,G,L,6,0
1680,G,G,C,1,5
1681,F,F,A,1,5
1682,E,G,A,6,5
1683,K,K,A,1,5
1684,C,A,B,6,1
1685,B,B,E,1,5
1686,E,A,E,6,0
1687,L,L,L,0,0
1688,C,B,B,1,1
1689,G,A,G,6,0
1690,L,C,C,5,5
1691,I,I,B,1,5
1692,E,J,F,6,1
1693,B,B,A,1,1
1694,E,A,E,6,0
1695,J,C,C,5,5
1696,K,K,B,1,5
1697,K,K,B,1,5
1698,K,K,K,0,0
1699,G,C,A,6,5
1700,I,B,B,5,5
1701,D,C,C,1,1
1702,B,A,B,2,0
1703,E,A,E,6,0
1704,G,G,G,0,0
1705,H,B,H,6,0
1706,J,J,J,0,0
1707,D,B,B,5,5
1708,K,A,A,5,5
1709,B,C,C,1,1
1710,L,A,A,5,5
1711,D,D,E,1,1
1712,L,L,L,0,0
1713,K,K,B,1,5
1714,I,I,I,0,0
1715,B,B,A,1,1
1716,I,J,A,2,5
1717,J,C,C,5,5
1718,L,L,L,0,0
1719,D,D,G,1,5
1720,B,A,A,1,1
1721,L,B,B,5,5
1722,J,B,J,6,0
1723,C,A,A,5,5
1724,A,E,E,5,5
1725,B,A,A,1,1
1726,L,L,K,1,1
1727,F,F,A,1,5
1728,C,C,A,1,5
1729,F,C,F,6,0
1730,L,L,L,0,0
1731,F,A,F,6,0
1732,I,I,C,1,5
1733,B,B,B,0,0
1734,H,H,A,1,5
1735,G,G,G,0,0
1736,C,C,A,1,5
1737,H,A,A,5,5
1738,C,C,B,1,1
1739,J,J,J,0,0
1740,G,A,A,5,5
1741,D,D,A,1,5
1742,I,J,I,2,0
1743,H,H,H,0,0
1744,E,D,E,2,0
1745,K,K,K,0,0
1746,B,B,B,0,0
1747,F,B,B,5,5
1748,J,A,J,6,0
1749,D,A,A,5,5
1750,K,K,K,0,0
1751,F,D,D,5,5
1752,K,K,K,0,0
1753,J,J,A,1,5
1754,H,H,B,1,5
1755,E,E,E,0,0
1756,B,D,D,5,5
1757,C,E,E,5,5
1758,L,B,L,6,0
1759,K,K,A,1,5
1760,F,F,A,1,5
1761,D,B,B,5,5
1762,L,L,L,0,0
1763,E,A,E,6,0
1764,I,I,C,1,5
1765,H,H,D,1,5
1766,G,A,D,6,5
1767,J,J,C,1,5
1768,D,D,D,0,0
1769,I,A,A,5,5
1770,J,J,D,1,5
1771,G,G,A,1,5
1772,L,L,B,1,5
1773,B,B,C,1,1
1774,L,C,C,5,5
1775,L,A,L,6,0
1776,A,A,A,0,0
1777,E,K,E,6,0
1778,D,F,D,6,0
1779,K,A,A,5,5
1780,I,I,I,0,0
1781,H,B,B,5,5
1782,B,E,B,6,0
1783,A,A,A,0,0
1784,F,F,A,1,5
1785,B,B,B,0,0
1786,F,A,A,5,5
1787,I,A,I,6,0
1788,A,C,B,6,1
1789,H,A,A,5,5
1790,G,A,G,6,0
1791,I,A,E,6,5
1792,A,A,A,0,0
1793,G,F,G,2,0
1794,H,A,A,5,5
1795,C,C,B,1,1
1796,D,B,B,5,5
1797,D,D,A,1,5
1798,G,A,G,6,0
1799,B,B,A,1,1
1800,A,C,D,6,5
1801,F,E,F,2,0
1802,I,I,I,0,0
1803,G,G,G,0,0
1804,D,A,A,5,5
1805,A,A,A,0,0
1806,G,G,A,1,5
1807,L,L,A,1,5
1808,J,J,J,0,0
1809,J,D,J,6,0
1810,F,A,A,5,5
1811,F,F,F,0,0
1812,C,A,C,6,0
1813,G,A,D,6,5
1814,F,F,F,0,0
1815,C,D,D,1,1
1816,K,K,A,1,5
1817,H,H,H,0,0
1818,D,A,D,6,0
1819,F,B,B,5,5
1820,G,G,G,0,0
1821,F,F,A,1,5
1822,H,H,C,1,5
1823,H,A,H,6,0
1824,L,L,A,1,5
1825,F,F,B,1,5
1826,B,B,B,0,0
1827,E,E,E,0,0
1828,E,B,A,6,5
1829,J,J,C,1,5
1830,A,C,C,5,5
1831,B,A,B,2,0
1832,K,K,K,0,0
1833,L,L,L,0,0
1834,L,L,L,0,0
1835,K,B,B,5,5
1836,L,A,L,6,0
1837,A,C,C,5,5
1838,C,C,A,1,5
1839,D,D,D,0,0
1840,H,B,B,5,5
1841,C,E,C,6,0
1842,J,B,J,6,0
1843,D,D,A,1,5
1844,L,L,B,1,5
1845,C,C,G,1,5
1846,C,C,C,0,0
1847,E,E,E,0,0
1848,A,A,C,1,5
1849,E,A,A,5,5
1850,K,K,B,1,5
1851,A,F,A,6,0
1852,I,C,I,6,0
1853,L,A,L,6,0
1854,E,E,A,1,5
1855,J,B,B,5,5
1856,I,B,B,5,5
1857,D,D,G,1,5
1858,B,A,A,1,1
1859,K,K,E,1,5
1860,H,H,D,1,5
1861,A,A,A,0,0
1862,B,B,B,0,0
1863,C,C,C,0,0
1864,J,J,J,0,0
1865,I,I,D,1,5
1866,E,A,E,6,0
1867,J,J,J,0,0
1868,E,E,E,0,0
1869,C,A,A,5,5
1870,H,A,G,6,1
1871,C,C,C,0,0
1872,E,E,C,1,5
1873,A,A,A,0,0
1874,D,D,D,0,0
1875,K,L,A,2,5
1876,F,F,A,1,5
1877,J,B,J,6,0
1878,G,F,A,2,5
1879,J,B,B,5,5
1880,D,B,D,6,0
1881,F,F,A,1,5
1882,G,G,B,1,5
1883,F,A,A,5,5
1884,C,C,A,1,5
1885,E,E,C,1,5
1886,H,B,C,6,5
1887,K,K,K,0,0
1888,H,H,B,1,5
1889,H,G,D,2,5
1890,D,D,D,0,0
1891,A,A,A,0,0
1892,L,D,A,6,5
1893,K,K,K,0,0
1894,A,A,B,1,1
1895,B,A,B,2,0
1896,G,A,E,6,5
1897,E,E,E,0,0
1898,K,A,K,6,0
1899,J,F,I,6,1
1900,E,E,A,1,5
1901,I,I,I,0,0
1902,D,A,D,6,0
1903,J,J,G,1,5
1904,I,C,I,6,0
1905,H,H,H,0,0
1906,A,A,B,1,1
1907,E,F,E,2,0
1908,A,C,C,5,5
1909,J,J,J,0,0
1910,I,B,I,6,0
1911,G,G,B,1,5
1912,J,A,J,6,0
1913,G,A,A,5,5
1914,G,G,B,1,5
1915,J,J,J,0,0
1916,L,B,B,5,5
1917,L,L,L,0,0
1918,C,C,C,0,0
1919,C,D,A,2,5
1920,H,H,H,0,0
1921,L,L,A,1,5
1922,D,A,A,5,5
1923,J,B,B,5,5
1924,I,I,A,1,5
1925,I,I,I,0,0
1926,D,A,A,5,5
1927,L,C,C,5,5
1928,G,G,G,0,0
1929,F,C,F,6,0
1930,E,E,E,0,0
1931,A,B,A,2,0
1932,A,B,A,2,0
1933,L,L,L,0,0
1934,L,A,L,6,0
1935,L,L,L,0,0
1936,J,J,D,1,5
1937,C,C,A,1,5
1938,G,D,G,6,0
1939,B,B,C,1,1
1940,I,H,I,2,0
1941,E,A,E,6,0
1942,H,H,G,1,1
1943,I,A,I,6,0
1944,F,A,F,6,0
1945,B,B,B,0,0
1946,C,C,D,1,1
1947,I,A,C,6,5
1948,K,K,B,1,5
1949,J,A,A,5,5
1950,L,A,A,5,5
1951,F,A,C,6,5
1952,F,F,F,0,0
1953,A,F,A,6,0
1954,A,E,A,6,0
1955,K,K,A,1,5
1956,F,F,B,1,5
1957,C,A,C,6,0
1958,B,A,B,2,0
1959,D,A,C,6,1
1960,D,A,D,6,0
1961,C,C,C,0,0
1962,F,F,A,1,5
1963,E,E,A,1,5
1964,F,B,D,6,5
1965,K,B,B,5,5
1966,C,A,A,5,5
1967,E,E,E,0,0
1968,B,C,C,1,1
1969,F,F,A,1,5
1970,J,J,J,0,0
1971,I,H,B,2,5
1972,C,A,A,5,5
1973,H,A,H,6,0
1974,K,A,A,5,5
1975,C,C,D,1,1
1976,D,A,E,6,1
1977,B,A,E,2,5
1978,B,B,A,1,1
1979,E,C,C,5,5
1980,C,C,A,1,5
1981,I,I,C,1,5
1982,L,B,L,6,0
1983,H,H,H,0,0
1984,B,C,A,2,1
1985,K,B,B,5,5
1986,K,B,E,6,5
1987,E,B,E,6,0
1988,D,D,D,0,0
1989,K,D,D,5,5
1990,H,H,H,0,0
1991,L,A,K,6,1
1992,H,A,A,5,5
1993,L,B,B,5,5
1994,E,E,F,1,1
1995,H,A,A,5,5
1996,H,B,B,5,5
1997,I,I,B,1,5
1998,C,C,C,0,0
1999,E,E,E,0,0
2000,A,A,C,1,5
2001,L,L,B,1,5
2002,F,A,A,5,5
2003,H,B,H,6,0
2004,B,D,D,5,5
2005,I,B,L,6,5
2006,C,C,C,0,0
2007,K,A,A,5,5
2008,D,A,B,6,5
2009,B,B,A,1,1
2010,I,D,I,6,0
2011,C,C,D,1,1
2012,G,G,B,1,5
2013,H,A,B,6,5
2014,L,L,B,1,5
2015,E,B,B,5,5
2016,H,H,B,1,5
2017,I,I,G,1,5
2018,K,A,K,6,0
2019,G,B,B,5,5
2020,A,C,C,5,5
2021,B,B,B,0,0
2022,I,A,I,6,0
2023,G,G,G,0,0
2024,H,H,H,0,0
2025,E,E,C,1,5
2026,G,G,A,1,5
2027,G,B,B,5,5
2028,D,D,D,0,0
2029,E,A,D,6,1
2030,C,C,A,1,5
2031,G,A,A,5,5
2032,G,A,A,5,5
2033,C,C,C,0,0
2034,I,B,B,5,5
2035,F,B,B,5,5
2036,C,C,C,0,0
2037,F,A,F,6,0
2038,C,B,B,1,1
2039,K,K,K,0,0
2040,C,A,C,6,0
2041,E,E,E,0,0
2042,H,H,C,1,5
2043,D,D,D,0,0
2044,E,B,E,6,0
2045,L,L,L,0,0
2046,E,E,E,0,0
2047,K,K,K,0,0
2048,D,D,B,1,5
2049,G,G,G,0,0
2050,F,F,D,1,5
2051,H,B,H,6,0
2052,J,F,F,5,5
2053,B,C,C,1,1
2054,H,C,H,6,0
2055,A,D,D,5,5
2056,G,B,B,5,5
2057,E,A,A,5,5
2058,I,A,B,6,5
2059,L,L,K,1,1
2060,H,B,H,6,0
2061,A,B,A,2,0
2062,G,G,G,0,0
2063,F,F,D,1,5
2064,H,B,H,6,0
2065,C,C,C,0,0
2066,K,K,K,0,0
2067,I,I,I,0,0
2068,H,A,A,5,5
2069,J,J,J,0,0
2070,F,B,B,5,5
2071,D,D,A,1,5
2072,B,B,B,0,0
2073,F,F,A,1,5
2074,L,L,B,1,5
2075,F,F,F,0,0
2076,D,B,B,5,5
2077,G,A,B,6,5
2078,F,F,F,0,0
2079,I,B,B,5,5
2080,G,G,A,1,5
2081,D,D,A,1,5
2082,C,C,C,0,0
2083,G,G,A,1,5
2084,F,F,A,1,5
2085,C,A,A,5,5
2086,E,A,E,6,0
2087,H,H,H,0,0
2088,F,F,F,0,0
2089,K,K,K,0,0
2090,H,A,A,5,5
2091,G,G,G,0,0
2092,J,J,I,1,1
2093,A,B,B,1,1
2094,J,A,A,5,5
2095,B,B,C,1,1
2096,I,E,E,5,5
2097,K,C,C,5,5
2098,C,B,E,2,5
2099,I,E,I,6,0
2100,I,B,B,5,5
2101,B,B,B,0,0
2102,E,E,B,1,5
2103,E,G,E,6,0
2104,D,A,A,5,5
2105,F,F,F,0,0
2106,H,H,H,0,0
2107,E,F,E,2,0
2108,J,J,A,1,5
2109,E,A,A,5,5
2110,C,C,B,1,1
2111,L,L,A,1,5
2112,E,A,A,5,5
2113,G,G,G,0,0
2114,F,F,F,0,0
2115,B,D,B,6,0
2116,A,A,A,0,0
2117,A,B,B,1,1
2118,F,B,F,6,0
2119,D,A,A,5,5
2120,E,A,E,6,0
2121,D,D,D,0,0
2122,H,A,H,6,0
2123,F,F,F,0,0
2124,L,L,L,0,0
2125,J,A,J,6,0
2126,B,B,B,0,0
2127,H,H,H,0,0
2128,G,A,H,6,1
2129,D,C,B,2,5
2130,I,I,I,0,0
2131,K,A,C,6,5
2132,B,B,B,0,0
2133,K,A,A,5,5
2134,E,B,E,6,0
2135,I,A,A,5,5
2136,J,B,F,6,5
2137,C,C,C,0,0
2138,E,A,E,6,0
2139,K,A,B,6,5
2140,B,B,B,0,0
2141,F,F,F,0,0
2142,K,A,A,5,5
2143,C,B,B,1,1
2144,K,K,L,1,1
2145,H,B,D,6,5
2146,G,G,G,0,0
2147,J,A,A,5,5
2148,L,A,A,5,5
2149,I,I,I,0,0
2150,A,B,G,2,5
2151,H,H,H,0,0
2152,E,A,E,6,0
2153,K,B,B,5,5
2154,H,A,H,6,0
2155,G,G,G,0,0
2156,J,J,J,0,0
2157,J,C,J,6,0
2158,G,D,D,5,5
2159,E,E,E,0,0
2160,E,A,E,6,0
2161,K,B,B,5,5
2162,A,A,C,1,5
2163,A,A,A,0,0
2164,F,F,B,1,5
2165,G,G,G,0,0
2166,A,G,C,6,5
2167,B,G,B,6,0
2168,G,G,G,0,0
2169,H,H,I,1,1
2170,F,D,D,5,5
2171,K,K,K,0,0
2172,A,C,B,6,1
2173,D,D,D,0,0
2174,J,A,A,5,5
2175,D,D,D,0,0
2176,A,A,A,0,0
2177,I,A,B,6,5
2178,F,F,A,1,5
2179,C,D,C,2,0
2180,I,I,G,1,5
2181,I,I,I,0,0
2182,B,A,C,2,1
2183,J,J,J,0,0
2184,L,E,E,5,5
2185,L,B,B,5,5
2186,G,H,I,2,5
2187,L,L,B,1,5
2188,E,D,F,2,1
2189,B,A,D,2,5
2190,I,I,I,0,0
2191,B,B,D,1,5
2192,I,I,I,0,0
2193,J,J,J,0,0
2194,G,G,H,1,1
2195,L,L,L,0,0
2196,I,I,I,0,0
2197,J,A,C,6,5
2198,E,E,D,1,1
2199,F,C,C,5,5
2200,C,C,C,0,0
2201,G,G,A,1,5
2202,K,E,K,6,0
2203,K,K,D,1,5
2204,H,B,B,5,5
2205,B,B,B,0,0
2206,I,A,B,6,5
2207,H,A,A,5,5
2208,A,B,B,1,1
2209,J,K,J,2,0
2210,L,E,A,6,5
2211,D,B,D,6,0
2212,A,C,B,6,1
2213,L,A,L,6,0
2214,C,C,F,1,5
2215,G,G,F,1,1
2216,F,F,A,1,5
